Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Primary language,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6818b626e155f699d107e6e7,6135114bbaa4bbcf19b4f479,APPROVED,Not Applicable,2025-05-05T12:59:23.902000Z,2025-05-05T13:16:05.720000Z,2025-05-06T08:19:46.278000Z,2025-05-05T13:16:06.280742Z,1002.0,CI33ZIL0,364,"Dutch, English",27,Male,Asian,Netherlands,Netherlands,Netherlands,English,Yes,Part-Time
6818b6ed0b9463222cd6e5b6,6462790b2f96e6a9e130fe9c,APPROVED,Not Applicable,2025-05-05T13:02:40.774000Z,2025-05-05T13:18:33.204000Z,2025-05-06T08:19:46.677000Z,2025-05-05T13:18:33.661277Z,953.0,CI33ZIL0,116,"Dutch, English",33,Female,White,Netherlands,Netherlands,Netherlands,Dutch,No,Part-Time
6818b719beb22d975f40cf6d,5a68b1f631b87a0001c75084,APPROVED,Not Applicable,2025-05-05T13:09:41.600000Z,2025-05-05T13:28:37.181000Z,2025-05-06T08:19:47.051000Z,2025-05-05T13:28:37.652961Z,1136.0,CI33ZIL0,245,"English, Dutch",32,Male,Other,Mexico,Netherlands,Mexico,"English, Dutch",No,Full-Time
6818b748d6de3ecc325a8a6c,67c99bcaae89402b6dd4f307,APPROVED,Not Applicable,2025-05-05T13:04:53.037000Z,2025-05-05T13:22:16.365000Z,2025-05-06T08:19:47.508000Z,2025-05-05T13:22:16.816623Z,1044.0,CI33ZIL0,81,Dutch,28,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
6818b7701f724319eed31787,5aea3cc078b0060001e6a6f8,RETURNED,Not Applicable,2025-05-05T13:04:51.427000Z,,,2025-05-06T13:30:43.892842Z,,,499,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6818b85fb0a1760162814c1f,661fe4cd9256016117644fff,TIMED-OUT,Not Applicable,2025-05-05T13:08:47.075000Z,,,2025-05-06T13:30:43.896615Z,87717.0,,108,Dutch,27,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
6818b8ebf6ee9ad4ba5b8e64,65cb8b8e6eab3e66a7800ed1,APPROVED,Not Applicable,2025-05-05T13:11:07.298000Z,2025-05-05T13:25:07.782000Z,2025-05-06T08:19:47.881000Z,2025-05-05T13:25:08.374779Z,841.0,CI33ZIL0,186,"Dutch, English",23,Female,White,Belgium,Belgium,Belgium,Dutch,Yes,Part-Time
6818b961e9995528b432be74,5dac9ba2062efc00111a5925,APPROVED,Not Applicable,2025-05-05T13:13:21.176000Z,2025-05-05T13:30:12.257000Z,2025-05-06T08:19:48.312000Z,2025-05-05T13:30:12.823537Z,1012.0,CI33ZIL0,892,"Dutch, English",38,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
6818bb5b8b99050564438690,6164af0798c64133ec3b247a,APPROVED,Not Applicable,2025-05-05T13:21:35.863000Z,2025-05-05T13:33:42.215000Z,2025-05-06T08:19:48.730000Z,2025-05-05T13:33:42.813878Z,727.0,CI33ZIL0,378,"Dutch, English",28,Female,White,Netherlands,Netherlands,Netherlands,Dutch,No,DATA_EXPIRED
6818bc89c7ca6b8dfb58a81c,66792918be47319fe85b60f7,APPROVED,Not Applicable,2025-05-05T13:26:43.127000Z,2025-05-05T13:42:44.314000Z,2025-05-06T08:19:49.241000Z,2025-05-05T13:42:44.864676Z,962.0,CI33ZIL0,2,"Dutch, English",28,Male,Other,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
6818bdde4852c6da7100055e,6654e581346c03a06ec0cdcd,REJECTED,Not Applicable,2025-05-05T13:32:52.068000Z,2025-05-05T14:25:28.956000Z,2025-05-06T08:15:41.845000Z,2025-05-06T13:30:43.895462Z,3157.0,CI33ZIL0,81,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6818bdf0d25819530bc89b75,609914095235fc9852304bf7,APPROVED,Not Applicable,2025-05-05T13:32:34.521000Z,2025-05-05T13:52:12.683000Z,2025-05-06T08:19:49.594000Z,2025-05-05T13:52:13.158856Z,1179.0,CI33ZIL0,403,"English, Dutch",28,Female,White,Netherlands,Netherlands,Netherlands,Dutch,No,Part-Time
6818bec300e3298b95b019df,5bea9d9805619d0001072057,APPROVED,Not Applicable,2025-05-05T13:40:47.725000Z,2025-05-05T14:00:09.089000Z,2025-05-06T08:19:49.952000Z,2025-05-05T14:00:09.530092Z,1162.0,CI33ZIL0,1983,Dutch,47,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
6818bfb203f48b4eb2c70b37,5ef929ac097ee10009a8f2a0,APPROVED,Not Applicable,2025-05-05T13:40:06.038000Z,2025-05-05T13:59:30.120000Z,2025-05-06T08:19:50.224000Z,2025-05-05T13:59:30.585883Z,1165.0,CI33ZIL0,60,"Dutch, English",35,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6818bfc225d9f9c1d3c3f636,666304a03eb103802986b77d,APPROVED,Not Applicable,2025-05-05T13:40:23.619000Z,2025-05-05T13:53:48.649000Z,2025-05-06T08:19:50.575000Z,2025-05-05T13:53:49.169132Z,806.0,CI33ZIL0,31,Dutch,33,Male,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
6818c0c5d0ae7984c77d903e,66905274add44c948bcdf8f3,APPROVED,Not Applicable,2025-05-05T13:44:41.241000Z,2025-05-05T14:06:51.559000Z,2025-05-06T08:19:50.856000Z,2025-05-05T14:06:52.122637Z,1331.0,CI33ZIL0,17,Dutch,24,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Unemployed (and job seeking)
6818c1d000d7b9cb1e158cb0,6341258618bd26e47d901d74,APPROVED,Not Applicable,2025-05-05T13:49:08.502000Z,2025-05-05T14:04:27.978000Z,2025-05-06T08:19:51.178000Z,2025-05-05T14:04:28.522067Z,920.0,CI33ZIL0,498,"Dutch, English",41,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Part-Time
6818c2e71181bba9e0088221,664225d26f32ff198ce0ade2,APPROVED,Not Applicable,2025-05-05T13:53:49.472000Z,2025-05-05T14:06:23.384000Z,2025-05-06T08:19:51.504000Z,2025-05-05T14:06:23.903747Z,754.0,CI33ZIL0,20,Dutch,31,Female,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
6818c4b55df60bae0e47d1ac,65b7b288f29f7eac91585666,APPROVED,Not Applicable,2025-05-05T14:01:28.407000Z,2025-05-05T14:19:54.055000Z,2025-05-06T08:19:51.815000Z,2025-05-05T14:19:54.764733Z,1106.0,CI33ZIL0,168,Dutch,26,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
6818c968d0ae7984c77d9153,6110feef74be159b1e98aff8,RETURNED,Not Applicable,2025-05-05T14:21:34.193000Z,,,2025-05-06T13:30:43.903160Z,,,199,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6818c9a5a1dffc92caab5f73,664a3e253b2ce7fd07074af6,APPROVED,Not Applicable,2025-05-05T14:22:40.241000Z,2025-05-05T14:32:25.070000Z,2025-05-06T08:19:52.113000Z,2025-05-05T14:32:25.644208Z,585.0,CI33ZIL0,91,Dutch,32,Female,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
6818ca9d6e3b000a7800266f,5f74f60bd435241586195ce8,APPROVED,Not Applicable,2025-05-05T14:26:48.853000Z,2025-05-05T14:41:16.553000Z,2025-05-06T08:19:52.397000Z,2025-05-05T14:41:17.131410Z,868.0,CI33ZIL0,280,Dutch,28,Male,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Other
6818cacf53e3ec64d310300d,5e282f3608bec2000cb31d5c,APPROVED,Not Applicable,2025-05-05T14:27:31.469000Z,2025-05-05T14:40:05.155000Z,2025-05-06T08:19:52.689000Z,2025-05-05T14:40:05.636739Z,754.0,CI33ZIL0,79,"Dutch, Turkish, English",23,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
6818cb4423bae259fa5d003c,6655e6150db6375938d8cc45,APPROVED,Not Applicable,2025-05-05T14:29:29.702000Z,2025-05-05T14:49:13.094000Z,2025-05-06T08:19:52.968000Z,2025-05-05T14:49:13.665031Z,1184.0,CI33ZIL0,120,"Dutch, English",27,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
6818cb7f3c5a941e09163434,5e9a13aacb12c10941bdc01f,APPROVED,Not Applicable,2025-05-05T14:30:27.309000Z,2025-05-05T14:44:08.130000Z,2025-05-06T08:19:53.284000Z,2025-05-05T14:44:08.656754Z,821.0,CI33ZIL0,388,Dutch,24,Female,Mixed,Netherlands,Netherlands,Netherlands,Dutch,Yes,DATA_EXPIRED
6818cc5ddbdfe2f28ad10ae7,5e70cca85991a7012df67bf5,APPROVED,Not Applicable,2025-05-05T14:34:11.897000Z,2025-05-05T14:45:29.237000Z,2025-05-06T08:19:53.602000Z,2025-05-05T14:45:29.720233Z,678.0,CI33ZIL0,354,Dutch,45,Male,White,Belgium,Belgium,Belgium,Dutch,DATA_EXPIRED,DATA_EXPIRED
6818ccc2eece4382c6715d0a,659ba3fa39833e0455675030,APPROVED,Not Applicable,2025-05-05T14:35:51.009000Z,2025-05-05T14:48:34.995000Z,2025-05-06T08:19:53.930000Z,2025-05-05T14:48:35.533885Z,764.0,CI33ZIL0,231,"Dutch, English",27,Female,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
6818cd11cf12a54c85ff94e3,66bf6170283fb51bcd81df23,APPROVED,Not Applicable,2025-05-05T14:37:05.807000Z,2025-05-05T14:53:16.585000Z,2025-05-06T08:19:54.204000Z,2025-05-05T14:53:17.085685Z,971.0,CI33ZIL0,44,Dutch,26,Female,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
6818ce163fd8aeaec613f61d,5e0f5a17d62abe65e0a613ad,APPROVED,Not Applicable,2025-05-05T14:41:36.053000Z,2025-05-05T15:03:03.881000Z,2025-05-06T08:19:54.464000Z,2025-05-05T15:03:04.388553Z,1288.0,CI33ZIL0,262,Dutch,26,Male,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Part-Time
6818cf5a403768283b1cc8d7,610831f8f5534a770cae4bb3,APPROVED,Not Applicable,2025-05-05T14:51:01.532000Z,2025-05-05T15:05:21.528000Z,2025-05-06T08:19:54.730000Z,2025-05-05T15:05:22.172702Z,860.0,CI33ZIL0,323,Dutch,28,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
6818d193139e077acc58ac8b,6579e055c29b116649353c60,APPROVED,Not Applicable,2025-05-05T14:56:19.915000Z,2025-05-05T15:09:49.944000Z,2025-05-06T08:19:55.022000Z,2025-05-05T15:09:50.592425Z,811.0,CI33ZIL0,125,"Dutch, English",22,Female,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Other
6818d207b342ea1df93e8f34,5d77c6aaf4983a0019adb60b,APPROVED,Not Applicable,2025-05-05T14:58:15.385000Z,2025-05-05T15:09:25.891000Z,2025-05-06T08:19:55.328000Z,2025-05-05T15:09:26.475719Z,671.0,CI33ZIL0,510,Dutch,20,Male,White,Belgium,Belgium,Belgium,Dutch,Yes,Other
6818d2742897b8d01e02f03e,5efe473e63271c33b8744de3,APPROVED,Not Applicable,2025-05-05T15:03:08.716000Z,2025-05-05T15:14:43.906000Z,2025-05-06T08:19:55.668000Z,2025-05-05T15:14:44.679396Z,696.0,CI33ZIL0,808,Dutch,34,Female,White,Belgium,Belgium,Belgium,Dutch,Yes,Part-Time
6818d4532d87de63b5a39b5a,659dad5ff52d0b340bbca318,APPROVED,Not Applicable,2025-05-05T15:08:07.495000Z,2025-05-05T15:19:20.506000Z,2025-05-06T08:19:55.966000Z,2025-05-05T15:19:21.075809Z,674.0,CI33ZIL0,256,"English, Dutch",24,Female,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
6818d57dcfe86935e8c1e712,6698f350d76ada40a3587f59,APPROVED,Not Applicable,2025-05-05T15:13:06.546000Z,2025-05-05T15:27:19.076000Z,2025-05-06T08:19:56.242000Z,2025-05-05T15:27:19.625530Z,853.0,CI33ZIL0,54,Dutch,24,Male,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
6818d662f66e437057e32600,680d37feebd99a3207f1a638,APPROVED,Not Applicable,2025-05-05T15:16:58.057000Z,2025-05-05T15:28:23.460000Z,2025-05-06T08:19:56.551000Z,2025-05-05T15:28:24.186633Z,686.0,CI33ZIL0,5,Dutch,50,Female,White,Belgium,Belgium,Belgium,Dutch,No,Full-Time
6819c648731e35644608a0f2,6310aa93054b69e13f1a5780,APPROVED,Not Applicable,2025-05-06T08:20:24.847000Z,2025-05-06T08:45:03.961000Z,2025-05-06T12:50:57.767000Z,2025-05-06T08:45:04.532101Z,1480.0,CI33ZIL0,847,Dutch,42,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
6819c693db3da219a4e4ffce,657767d604c0e2c2af826611,APPROVED,Not Applicable,2025-05-06T08:21:39.106000Z,2025-05-06T08:42:41.365000Z,2025-05-06T12:50:58.169000Z,2025-05-06T08:42:41.955904Z,1263.0,CI33ZIL0,511,Dutch,48,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Part-Time
6819c6ca88ec88ca5b5ea4ac,606b68f4fcfb7ae96b16d03f,APPROVED,Not Applicable,2025-05-06T08:22:39.540000Z,2025-05-06T08:34:25.428000Z,2025-05-06T12:50:58.681000Z,2025-05-06T08:34:25.974922Z,706.0,CI33ZIL0,563,Dutch,35,Female,White,Belgium,Belgium,Belgium,Dutch,No,Full-Time
6819c6cd9d0de3912fe15d9e,5f3e721dde270107cd4c5bf6,APPROVED,Not Applicable,2025-05-06T08:22:37.766000Z,2025-05-06T08:58:44.752000Z,2025-05-06T12:50:59.016000Z,2025-05-06T08:58:45.234665Z,2167.0,CI33ZIL0,734,"Dutch, English",30,Female,White,Netherlands,Netherlands,Netherlands,Dutch,No,Part-Time
6819c6f2f65f53e4e9d3c80d,67c6c5fee62cb31c38760368,APPROVED,Not Applicable,2025-05-06T08:23:21.666000Z,2025-05-06T08:56:40.877000Z,2025-05-06T12:50:59.368000Z,2025-05-06T08:56:41.494356Z,2000.0,CI33ZIL0,17,Dutch,57,Female,Black,Suriname,Netherlands,Netherlands,Dutch,No,Full-Time
6819c6f7dc62eb1e80b3c3cf,5c4325e45aca820001f72601,APPROVED,Not Applicable,2025-05-06T08:23:19.514000Z,2025-05-06T08:40:34.650000Z,2025-05-06T12:50:59.740000Z,2025-05-06T08:40:35.394767Z,1036.0,CI33ZIL0,272,Dutch,33,Male,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
6819c714ef0f2e723b9a4442,65a114e1b4c1de0096405d8e,APPROVED,Not Applicable,2025-05-06T08:23:48.492000Z,2025-05-06T08:43:27.068000Z,2025-05-06T12:51:00.068000Z,2025-05-06T08:43:27.681347Z,1179.0,CI33ZIL0,233,"Dutch, English",29,Female,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
6819c772e1511d5c2e1f1ded,5edbebde745ec909fde41a7e,APPROVED,Not Applicable,2025-05-06T08:26:33.632000Z,2025-05-06T08:52:03.084000Z,2025-05-06T12:51:00.415000Z,2025-05-06T08:52:03.623972Z,1530.0,CI33ZIL0,593,"Dutch, English, Papiamento",47,Female,Mixed,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
6819c7845202509d5b396453,65b24301d391a3eeab4d4fe9,APPROVED,Not Applicable,2025-05-06T08:25:50.882000Z,2025-05-06T08:32:59.073000Z,2025-05-06T12:51:00.766000Z,2025-05-06T08:32:59.576675Z,429.0,CI33ZIL0,370,Dutch,34,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
6819c7be54bbc99027072a79,5eff53e20c71ad0ddef4afe7,APPROVED,Not Applicable,2025-05-06T08:26:43.429000Z,2025-05-06T09:21:19.327000Z,2025-05-06T12:51:01.124000Z,2025-05-06T09:21:19.903581Z,3276.0,CI33ZIL0,943,"Dutch, English",35,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
6819c7d51176a5a6481d8f4c,664fa9dc1b1f7c4bf98e010e,APPROVED,Not Applicable,2025-05-06T08:27:39.903000Z,2025-05-06T08:43:57.105000Z,2025-05-06T12:51:01.709000Z,2025-05-06T08:48:44.742006Z,978.0,CI33ZIL0,196,"English, Dutch, Russian",30,Female,White,Belarus,Netherlands,Belarus,Russian,No,Full-Time
6819c821224c1de006666925,65bbaf9a23effdba59d29ad5,APPROVED,Not Applicable,2025-05-06T08:28:46.962000Z,2025-05-06T08:43:05.742000Z,2025-05-06T12:51:02.127000Z,2025-05-06T08:43:06.286785Z,859.0,CI33ZIL0,313,Dutch,27,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
6819c832352c26c317dcc410,61084854803f96a0bd6a6004,APPROVED,Not Applicable,2025-05-06T08:28:37.885000Z,2025-05-06T09:15:39.793000Z,2025-05-06T12:51:02.500000Z,2025-05-06T09:15:40.291428Z,2822.0,CI33ZIL0,136,Dutch,22,Female,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Part-Time
6819c89422603425aa6d7aaa,6151797ab0b64a8275ab4f1e,APPROVED,Not Applicable,2025-05-06T08:30:20.881000Z,2025-05-06T08:45:35.624000Z,2025-05-06T12:51:02.845000Z,2025-05-06T08:45:36.118342Z,915.0,CI33ZIL0,665,Dutch,49,Female,Asian,Russian Federation,Netherlands,Netherlands,Russian,No,Part-Time
6819c8fd4887ab37613df4d5,6598132d0cb0740997bc2dde,APPROVED,Not Applicable,2025-05-06T08:32:01.490000Z,2025-05-06T08:47:33.194000Z,2025-05-06T12:51:03.189000Z,2025-05-06T08:47:33.739387Z,932.0,CI33ZIL0,104,"Dutch, English",27,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
6819c8fe03f252b6076417a1,67a5ccf0f1d6a0bd13b0990b,APPROVED,Not Applicable,2025-05-06T08:32:24.593000Z,2025-05-06T08:44:34.782000Z,2025-05-06T12:51:03.514000Z,2025-05-06T08:44:35.335310Z,731.0,CI33ZIL0,36,Dutch,56,Female,White,Netherlands,Netherlands,Netherlands,Dutch,No,Part-Time
6819c96f2135a2b491bd5402,60fd9eae9b2e81ca6d40a0c2,APPROVED,Not Applicable,2025-05-06T08:34:05.563000Z,2025-05-06T09:03:54.179000Z,2025-05-06T12:51:04.548000Z,2025-05-06T09:03:54.727049Z,1789.0,CI33ZIL0,51,Dutch,24,Female,White,Belgium,Belgium,Belgium,Dutch,No,Full-Time
6819ca0b7f860f46e3587fb9,65c6375698e10a158ea85f27,RETURNED,Not Applicable,2025-05-06T08:36:27.269000Z,,,2025-05-06T13:30:43.899085Z,,,161,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6819cad18dd288d113648eee,5eff2aa590ac84077f9b1b1f,APPROVED,Not Applicable,2025-05-06T08:39:48.534000Z,2025-05-06T08:51:09.871000Z,2025-05-06T12:51:04.987000Z,2025-05-06T08:51:10.354352Z,682.0,CI33ZIL0,1090,"Dutch, English, French",44,Male,White,Belgium,Belgium,Belgium,Dutch,No,Full-Time
6819cc87a1433074ad8ebd8b,6551515a23a7adbcc42289d2,RETURNED,Not Applicable,2025-05-06T08:57:03.742000Z,,,2025-05-06T13:30:43.899888Z,,,67,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6819ccf1b492f9be45558715,664360d6751bcfbf2cc4b693,APPROVED,Not Applicable,2025-05-06T08:48:58.226000Z,2025-05-06T09:07:34.652000Z,2025-05-06T12:51:05.450000Z,2025-05-06T09:07:35.222890Z,1117.0,CI33ZIL0,190,Dutch,38,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
6819cd07847fe473dcd290a2,6555b51d99f743902858f567,APPROVED,Not Applicable,2025-05-06T08:49:33.355000Z,2025-05-06T09:06:26.428000Z,2025-05-06T12:51:05.864000Z,2025-05-06T09:06:26.933585Z,1014.0,CI33ZIL0,232,"Dutch, English",38,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
6819cd11a1aae5be1e4c0698,6564aaa2636bd42ab2d7cf4b,APPROVED,Not Applicable,2025-05-06T08:49:25.799000Z,2025-05-06T09:02:33.701000Z,2025-05-06T12:51:06.225000Z,2025-05-06T09:02:34.246580Z,788.0,CI33ZIL0,103,"Dutch, English",22,Female,Mixed,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
6819cdfd9b1909bc33bcab92,671028521956760ca72c8efa,APPROVED,Not Applicable,2025-05-06T08:59:33.908000Z,2025-05-06T09:10:47.669000Z,2025-05-06T12:51:06.604000Z,2025-05-06T11:25:49.967579Z,674.0,CI33ZIL0,38,Dutch,30,Female,White,Netherlands,Netherlands,Netherlands,Dutch,No,Part-Time
6819ce7141ec90d55784b846,61196f19f85f589fdc6c8aaa,APPROVED,Not Applicable,2025-05-06T08:55:13.859000Z,2025-05-06T09:14:22.236000Z,2025-05-06T12:51:07.062000Z,2025-05-06T09:14:22.736024Z,1149.0,CI33ZIL0,126,Dutch,22,Female,Mixed,Belgium,Belgium,Belgium,Dutch,DATA_EXPIRED,DATA_EXPIRED
6819d08f672aa8c080788e09,6580954b223031eddaaf646c,RETURNED,Not Applicable,2025-05-06T09:15:00.061000Z,,,2025-05-06T13:30:43.956856Z,,,237,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6819d209c855fe7d679723bc,657dd61ad1b8fc64ac42b699,APPROVED,Not Applicable,2025-05-06T09:10:37.222000Z,2025-05-06T09:24:24.570000Z,2025-05-06T12:51:07.662000Z,2025-05-06T09:24:25.074272Z,828.0,CI33ZIL0,188,Dutch,23,Male,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Full-Time
6819d4c0ca766f6f7002bd83,6630ebbe8117174e18f6c22d,APPROVED,Not Applicable,2025-05-06T09:22:08.942000Z,2025-05-06T10:17:37.736000Z,2025-05-06T12:51:08.148000Z,2025-05-06T10:17:38.292864Z,3329.0,CI33ZIL0,118,Dutch,27,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Other
6819d56b692330c77813b20f,60009f0bd7db7017e5bbadd5,APPROVED,Not Applicable,2025-05-06T09:26:00.332000Z,2025-05-06T10:03:44.821000Z,2025-05-06T12:51:08.735000Z,2025-05-06T10:03:45.331429Z,2265.0,CI33ZIL0,625,Dutch,30,Male,White,Belgium,Belgium,Belgium,Dutch,DATA_EXPIRED,DATA_EXPIRED
6819d5b48517d40c0b7e8054,659e4e077d66306473eb24b1,APPROVED,Not Applicable,2025-05-06T09:26:15.882000Z,2025-05-06T09:56:36.697000Z,2025-05-06T12:51:09.091000Z,2025-05-06T09:56:37.222640Z,1821.0,CI33ZIL0,55,Dutch,28,Female,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
6819d634d732294be30d3057,5ec124d9741dac53758eb314,APPROVED,Not Applicable,2025-05-06T09:28:30.776000Z,2025-05-06T10:11:51.537000Z,2025-05-06T12:51:09.424000Z,2025-05-06T10:11:52.003205Z,2601.0,CI33ZIL0,117,"Dutch, English",23,Female,Mixed,Netherlands,Netherlands,Netherlands,Dutch,Yes,Part-Time
6819d7b3c77a8c44bd153240,60fe96a1062ed5dc17c957a6,APPROVED,Not Applicable,2025-05-06T09:34:54.981000Z,2025-05-06T09:47:27.823000Z,2025-05-06T12:51:09.810000Z,2025-05-06T09:47:28.330847Z,753.0,CI33ZIL0,118,Dutch,22,Female,White,Belgium,Belgium,Belgium,Dutch,DATA_EXPIRED,DATA_EXPIRED
6819d8f6a9553457a6799259,5eecb4587a56990585478ee4,APPROVED,Not Applicable,2025-05-06T09:40:08.439000Z,2025-05-06T09:57:34.430000Z,2025-05-06T12:51:10.224000Z,2025-05-06T09:57:35.022280Z,1046.0,CI33ZIL0,328,Dutch,24,Male,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
6819deee68dfc603a5631a63,6554d9f36f83a444164af6cb,APPROVED,Not Applicable,2025-05-06T10:06:25.835000Z,2025-05-06T10:42:55.709000Z,2025-05-06T12:51:10.569000Z,2025-05-06T10:42:56.186044Z,2190.0,CI33ZIL0,81,"Dutch, English",21,Female,White,Belgium,Belgium,Belgium,Dutch,DATA_EXPIRED,DATA_EXPIRED
6819e3d350a903fe6b57e23e,6640be569cd7a5a1f2da5dec,APPROVED,Not Applicable,2025-05-06T10:26:30.611000Z,2025-05-06T10:46:17.722000Z,2025-05-06T12:51:10.907000Z,2025-05-06T10:46:18.266994Z,1188.0,CI33ZIL0,37,Dutch,31,Male,White,Belgium,Belgium,Belgium,Dutch,DATA_EXPIRED,DATA_EXPIRED
6819e65dad8487af16e58db2,655bbecb0d8b30cadb68b505,APPROVED,Not Applicable,2025-05-06T10:37:22.979000Z,2025-05-06T10:48:51.373000Z,2025-05-06T12:51:11.250000Z,2025-05-06T10:48:52.008570Z,689.0,CI33ZIL0,70,Dutch,24,Female,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Part-Time
6819e701531c74c84d9bcfc0,65de0ea43cc8bbd03dfb0504,APPROVED,Not Applicable,2025-05-06T10:40:03.284000Z,2025-05-06T10:58:47.517000Z,2025-05-06T12:51:11.524000Z,2025-05-06T10:58:47.974152Z,1125.0,CI33ZIL0,260,Dutch,25,Male,Other,Belgium,Belgium,Belgium,Dutch,Yes,Other
6819e9943f37fd59b2db7f95,6118e544dbaeff7b8f3b75cf,APPROVED,Not Applicable,2025-05-06T10:52:43.368000Z,2025-05-06T11:05:54.591000Z,2025-05-06T12:51:11.871000Z,2025-05-06T11:05:55.098733Z,792.0,CI33ZIL0,129,Dutch,23,Female,White,Netherlands,Netherlands,Netherlands,Dutch,No,Unemployed (and job seeking)
6819eae18c7ebfc0551002ce,5efb85865214c00f3f582de1,APPROVED,Not Applicable,2025-05-06T10:56:37.689000Z,2025-05-06T11:23:26.784000Z,2025-05-06T12:51:12.203000Z,2025-05-06T11:23:27.346943Z,1610.0,CI33ZIL0,952,"English, Dutch",31,Female,White,United States,Netherlands,United States,English,No,DATA_EXPIRED
